trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
358,False,"{'a': 0.5, 'e': 0.42961624360881784}",35,13,-48.651211186548636,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 1}",1
359,False,"{'a': 0.5, 'e': 0.427252125230751}",25,2,-8.306301455624375,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 0}",1
360,False,"{'a': 0.5, 'e': 0.4248935676569099}",20,1,-26.7052370279478,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 1}",1
361,False,"{'a': 0.5, 'e': 0.4225406687981454}",20,8,-28.765000575871085,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
362,False,"{'a': 0.5, 'e': 0.4201935255315707}",20,4,1.9207615820959216,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.4178522336868044}",20,10,9.225461177624648,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.5, 'e': 0.41551688803260517}",30,16,4.573178442421269,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
365,False,"{'a': 0.5, 'e': 0.4131875822638983}",25,12,11.568766020042418,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.5, 'e': 0.41086440898919935}",20,0,-23.509431103390153,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
367,False,"{'a': 0.5, 'e': 0.40854745971843365}",20,11,15.763648292454366,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.5, 'e': 0.40623682485115803}",20,14,9.318423813469439,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.5, 'e': 0.4039325936651829}",20,10,18.24435323320148,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.5, 'e': 0.40163485430559825}",20,0,-47.942031067508296,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
371,False,"{'a': 0.5, 'e': 0.39934369377420453}",25,0,-45.176897717660204,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
372,False,"{'a': 0.5, 'e': 0.39705919791934974}",25,3,-94.36820814743893,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 2}",1
373,False,"{'a': 0.5, 'e': 0.39478145142617294}",30,13,-13.948215435925565,"{0: 15, 1: 0, 2: 0, 3: 2, 4: 0}",1
374,False,"{'a': 0.5, 'e': 0.39251053780725553}",25,0,-0.09695219709901925,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
375,False,"{'a': 0.5, 'e': 0.39024653939368076}",25,7,-1.8122868194877726,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
376,False,"{'a': 0.5, 'e': 0.38798953732650115}",35,2,-53.84612443075502,"{0: 28, 1: 0, 2: 3, 3: 1, 4: 1}",1
377,False,"{'a': 0.5, 'e': 0.3857396115486145}",30,11,-17.000307739569873,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
378,False,"{'a': 0.5, 'e': 0.38349684079704754}",20,9,9.861407264658059,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
379,False,"{'a': 0.5, 'e': 0.3812613025956473}",20,0,-72.30147951574158,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
380,False,"{'a': 0.5, 'e': 0.3790330732481797}",20,0,-28.406755560643976,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
381,False,"{'a': 0.5, 'e': 0.3768122278318339}",20,0,-42.498512801522324,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
382,False,"{'a': 0.5, 'e': 0.3745988401911314}",25,16,8.970889638865064,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.5, 'e': 0.37239298293223955}",25,15,-78.82784367686183,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 2}",1
384,False,"{'a': 0.5, 'e': 0.3701947274176865}",25,0,-20.853454606661494,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
385,False,"{'a': 0.5, 'e': 0.368004143761477}",30,20,2.3230570081411512,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.5, 'e': 0.365821300824607}",25,0,-6.010335510001584,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
387,False,"{'a': 0.5, 'e': 0.36364626621097446}",20,9,4.7408207109588325,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.5, 'e': 0.36147910626368435}",25,0,-17.81078395474964,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
389,False,"{'a': 0.5, 'e': 0.35931988606174614}",20,15,2.8634446533362863,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.5, 'e': 0.3571686694171596}",20,0,7.136209876955517,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
391,False,"{'a': 0.5, 'e': 0.35502551887238754}",20,6,-17.33783506145863,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
392,False,"{'a': 0.5, 'e': 0.3528904956982118}",20,8,-48.75735193578271,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
393,False,"{'a': 0.5, 'e': 0.35076365989196945}",20,8,-3.714761518037755,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
394,False,"{'a': 0.5, 'e': 0.34864507017616586}",25,13,-2.452238548615003,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
395,False,"{'a': 0.5, 'e': 0.34653478399746124}",25,16,4.292919241639812,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
396,False,"{'a': 0.5, 'e': 0.34443285752602704}",25,1,6.527970884157609,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
397,False,"{'a': 0.5, 'e': 0.3423393456552685}",30,8,-6.150651100237295,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
398,False,"{'a': 0.5, 'e': 0.340254302001909}",25,5,-13.923764499372917,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",1
399,False,"{'a': 0.5, 'e': 0.3381777789064324}",30,13,-41.10480061854397,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
400,False,"{'a': 0.5, 'e': 0.33610982743388007}",20,8,7.051200037132968,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
401,False,"{'a': 0.5, 'e': 0.334050497374996}",20,5,19.025594861786427,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.5, 'e': 0.3319998372477183}",25,6,25.022977995924943,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.5, 'e': 0.32995789429901023}",25,13,10.842852892810352,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
404,False,"{'a': 0.5, 'e': 0.3279247145070274}",25,1,21.807227027822215,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
405,False,"{'a': 0.5, 'e': 0.3259003425836161}",20,10,-35.791717491744876,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
406,False,"{'a': 0.5, 'e': 0.32388482197713686}",20,4,14.219936236362145,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
407,False,"{'a': 0.5, 'e': 0.32187819487561015}",20,13,12.68453392529146,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.5, 'e': 0.3198805022101769}",20,0,6.313262230873269,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
409,False,"{'a': 0.5, 'e': 0.3178917836588705}",20,14,12.41444444226843,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.5, 'e': 0.3159120776506935}",25,0,-72.73844044475989,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
411,False,"{'a': 0.5, 'e': 0.3139414213699951}",30,10,-0.825929638930019,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
412,False,"{'a': 0.5, 'e': 0.31197985076114243}",35,15,-1.1026117401423776,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
413,False,"{'a': 0.5, 'e': 0.3100274005334812}",20,14,-7.5681312886346,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
414,False,"{'a': 0.5, 'e': 0.3080841041665798}",20,14,-10.804250944767492,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
415,False,"{'a': 0.5, 'e': 0.306149993915751}",20,13,-27.4291847521174,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
416,False,"{'a': 0.5, 'e': 0.304225100817846}",30,12,-17.95052137200702,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
417,False,"{'a': 0.5, 'e': 0.3023094546973142}",20,12,-1.011463495277584,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
418,False,"{'a': 0.5, 'e': 0.30040308417252404}",30,15,3.06574388505686,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
419,False,"{'a': 0.5, 'e': 0.2985060166623378}",20,8,-78.686197076642,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 2}",1
420,False,"{'a': 0.5, 'e': 0.29661827839293575}",30,16,-22.341587540826104,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
421,False,"{'a': 0.5, 'e': 0.29473989440488235}",30,17,24.569899758491715,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.5, 'e': 0.2928708885604298}",20,3,-100.6110899250862,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 2}",1
423,False,"{'a': 0.5, 'e': 0.2910112835510519}",25,0,-15.02277552769587,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
424,False,"{'a': 0.5, 'e': 0.289161100905203}",20,10,15.391700057255951,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.5, 'e': 0.2873203609962951}",35,24,-32.34531521177329,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
426,False,"{'a': 0.5, 'e': 0.2854890830508889}",30,16,10.788009873475884,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
427,False,"{'a': 0.5, 'e': 0.2836672851570896}",25,13,0.7433992638753595,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
428,False,"{'a': 0.5, 'e': 0.2818549842731446}",30,21,6.264315098510675,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
429,False,"{'a': 0.5, 'e': 0.2800521962362353}",20,5,-15.81013022002557,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
430,False,"{'a': 0.5, 'e': 0.27825893577145727}",20,14,-9.752197089923452,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
431,False,"{'a': 0.5, 'e': 0.2764752165009824}",25,7,11.91288749049337,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
432,False,"{'a': 0.5, 'e': 0.27470105095339814}",20,8,-3.273695666416561,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
433,False,"{'a': 0.5, 'e': 0.27293645057321625}",30,15,-26.33427291476958,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
434,False,"{'a': 0.5, 'e': 0.2711814257305462}",25,8,20.517542293202855,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.5, 'e': 0.26943598573092653}",25,2,10.23595882322415,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 0}",1
436,False,"{'a': 0.5, 'e': 0.26770013882530885}",25,0,33.452406536216756,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
437,False,"{'a': 0.5, 'e': 0.2659738922201878}",25,15,15.731763002127082,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.5, 'e': 0.2642572520878717}",25,6,6.9694535735546,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
439,False,"{'a': 0.5, 'e': 0.2625502235768875}",20,9,15.272492583086406,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.5, 'e': 0.26085281082251455}",30,13,-29.200217036632452,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 1}",1
441,False,"{'a': 0.5, 'e': 0.2591650169574414}",25,15,3.4313150750397448,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
442,False,"{'a': 0.5, 'e': 0.25748684412253914}",30,10,-19.742368696288054,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
443,False,"{'a': 0.5, 'e': 0.25581829347774715}",20,10,5.898106161898023,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
444,False,"{'a': 0.5, 'e': 0.2541593652130633}",20,12,17.65090183493647,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.5, 'e': 0.2525100585596356}",30,23,-1.694259321729763,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
446,False,"{'a': 0.5, 'e': 0.25087037180094734}",30,5,40.9793686383251,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.5, 'e': 0.24924030228409177}",20,10,9.882185211189668,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
448,False,"{'a': 0.5, 'e': 0.24761984643113039}",25,11,-34.492087695282095,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
449,False,"{'a': 0.5, 'e': 0.24600899975052937}",25,9,-13.985669791984169,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
450,False,"{'a': 0.5, 'e': 0.24440775684866844}",35,16,-48.20886225477886,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 2}",1
451,False,"{'a': 0.5, 'e': 0.24281611144141824}",20,15,8.604867832772296,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.5, 'e': 0.24123405636577916}",25,18,6.368000859086912,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.5, 'e': 0.2396615835915779}",20,13,-5.628576620280448,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
454,False,"{'a': 0.5, 'e': 0.23809868423321645}",20,0,26.13864636366205,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.5, 'e': 0.23654534856146753}",20,13,9.40464042279477,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.5, 'e': 0.23500156601531297}",20,11,-4.688062125457383,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
457,False,"{'a': 0.5, 'e': 0.2334673252138194}",25,17,7.467627394888415,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.5, 'e': 0.23194261396804633}",25,14,-1.9691918489814175,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
459,False,"{'a': 0.5, 'e': 0.23042741929298222}",30,20,-13.356109441089739,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
460,False,"{'a': 0.5, 'e': 0.22892172741950428}",30,13,-9.001166376379407,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
461,False,"{'a': 0.5, 'e': 0.22742552380635633}",20,10,-24.63444574930162,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
462,False,"{'a': 0.5, 'e': 0.225938793152142}",20,14,6.39632597949118,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.5, 'e': 0.22446151940732684}",25,16,-26.49677891947211,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
464,False,"{'a': 0.5, 'e': 0.22299368578624645}",20,0,-36.00016742336987,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
465,False,"{'a': 0.5, 'e': 0.22153527477911672}",30,8,38.749697028770385,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.5, 'e': 0.2200862681640398}",25,13,11.745066799954811,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
467,False,"{'a': 0.5, 'e': 0.21864664701900505}",25,3,-24.194612630718822,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 0}",1
468,False,"{'a': 0.5, 'e': 0.2172163917338778}",25,0,25.188531673238522,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
469,False,"{'a': 0.5, 'e': 0.21579548202237447}",20,5,32.314444014044,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.5, 'e': 0.21438389693401871}",25,15,10.822400784756653,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
471,False,"{'a': 0.5, 'e': 0.21298161486607553}",20,0,-6.84899984778296,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
472,False,"{'a': 0.5, 'e': 0.21158861357545966}",20,14,-10.624068644217665,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
473,False,"{'a': 0.5, 'e': 0.21020487019061462}",25,0,-4.379244172897952,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",1
474,False,"{'a': 0.5, 'e': 0.2088303612233589}",20,14,-0.445700056643032,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
475,False,"{'a': 0.5, 'e': 0.20746506258069602}",20,8,-44.440132903035135,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
476,False,"{'a': 0.5, 'e': 0.2061089495765852}",20,6,15.905927496959407,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
477,False,"{'a': 0.5, 'e': 0.20476199694366903}",20,12,13.24411460835975,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.5, 'e': 0.20342417884495584}",20,12,2.257462668785675,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
479,False,"{'a': 0.5, 'e': 0.2020954688854527}",30,16,20.58060856008723,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.5, 'e': 0.20077584012374738}",25,4,16.758132190457783,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
481,False,"{'a': 0.5, 'e': 0.19946526508353468}",30,20,8.427065812630262,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
482,False,"{'a': 0.5, 'e': 0.19816371576508618}",20,1,-73.08307969162956,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 1}",1
483,False,"{'a': 0.5, 'e': 0.1968711636566593}",20,0,-9.54661418335931,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
484,False,"{'a': 0.5, 'e': 0.19558757974584395}",20,10,18.615978869424623,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.5, 'e': 0.19431293453084375}",20,13,13.630805417477694,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.5, 'e': 0.19304719803168946}",25,15,19.918422923371047,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.5, 'e': 0.19179033980138238}",20,13,13.176257193925547,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.5, 'e': 0.19054232893696527}",20,9,8.035153872398242,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
489,False,"{'a': 0.5, 'e': 0.18930313409051874}",25,17,18.675574649896827,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.5, 'e': 0.1880727234800808}",20,8,24.99701425751687,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.5, 'e': 0.18685106490048775}",30,14,23.02269691710581,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.5, 'e': 0.18563812573413419}",20,12,12.713499453861957,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.5, 'e': 0.18443387296165004}",25,19,-11.262653915099856,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
494,False,"{'a': 0.5, 'e': 0.18323827317249403}",25,4,-99.18425194895572,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 2}",1
495,False,"{'a': 0.5, 'e': 0.18205129257545966}",20,12,17.797802294447152,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.5, 'e': 0.18087289700909426}",30,21,5.55748273711262,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
497,False,"{'a': 0.5, 'e': 0.17970305195202807}",25,6,-2.370847288168516,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
498,False,"{'a': 0.5, 'e': 0.17854172253321243}",20,5,26.753330719505286,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.5, 'e': 0.1773888735420654}",30,2,10.349689936415098,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 0}",1
500,False,"{'a': 0.5, 'e': 0.1762444694385233}",20,14,2.7648846461367653,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
501,False,"{'a': 0.5, 'e': 0.1751084743629978}",25,15,6.623596290032959,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
502,False,"{'a': 0.5, 'e': 0.17398085214623565}",25,11,22.10937587790926,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.5, 'e': 0.17286156631908134}",20,14,0.7395868348380104,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.5, 'e': 0.17175058012214078}",25,11,13.284460212405639,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
505,False,"{'a': 0.5, 'e': 0.17064785651534564}",20,16,9.219704146411278,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.5, 'e': 0.16955335818741646}",20,7,14.10640993503611,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.5, 'e': 0.168467047565224}",20,16,9.008369750930026,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.5, 'e': 0.16738888682304887}",25,19,6.7381705165221115,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.5, 'e': 0.16631883789173685}",20,14,8.865000487525116,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.5, 'e': 0.1652568624677508}",20,12,16.116649149521265,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.5, 'e': 0.16420292202211756}",20,11,19.67250643897787,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.5, 'e': 0.16315697780926952}",25,18,6.351876991729076,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.5, 'e': 0.16211899087578052}",20,15,10.71630343227768,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.5, 'e': 0.1610889220689948}",25,16,19.205877137462238,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.5, 'e': 0.1600667320455498}",25,4,16.729392828880428,"{0: 18, 1: 3, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.5, 'e': 0.15905238127979088}",20,13,14.779507432984108,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.5, 'e': 0.15804583007207895}",20,6,22.831396210347215,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.5, 'e': 0.15704703855699031}",30,10,-18.142675811754753,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",1
519,False,"{'a': 0.5, 'e': 0.15605596671140756}",20,13,13.896432744301935,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.5, 'e': 0.15507257436250302}",35,0,-6.513412447141931,"{0: 31, 1: 1, 2: 1, 3: 2, 4: 0}",1
521,False,"{'a': 0.5, 'e': 0.1540968211956129}",20,3,24.53676201526577,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.5, 'e': 0.15312866676200357}",30,19,14.173610974999939,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.5, 'e': 0.15216807048652817}",20,7,18.06039757156742,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.5, 'e': 0.15121499167517555}",30,21,4.641614853051802,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
525,False,"{'a': 0.5, 'e': 0.1502693895225098}",30,12,21.951016848937115,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
526,False,"{'a': 0.5, 'e': 0.14933122311900132}",25,14,-13.884515942397977,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
527,False,"{'a': 0.5, 'e': 0.14840045145824957}",20,0,16.67128431266017,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
528,False,"{'a': 0.5, 'e': 0.14747703344409735}",25,16,-4.158879517991926,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
529,False,"{'a': 0.5, 'e': 0.14656092789763664}",25,14,25.511896585512716,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.5, 'e': 0.14565209356410685}",20,10,-1.596655255458671,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
531,False,"{'a': 0.5, 'e': 0.14475048911968513}",20,8,24.597736587987235,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.5, 'e': 0.1438560731781694}",30,4,-9.999805503564625,"{0: 23, 1: 0, 2: 2, 3: 1, 4: 0}",1
533,False,"{'a': 0.5, 'e': 0.14296880429755393}",25,13,19.554326719416984,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.5, 'e': 0.14208864098649893}",25,0,38.21371498242591,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
535,False,"{'a': 0.5, 'e': 0.14121554171069284}",20,4,22.79418004414577,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.5, 'e': 0.1403494648991095}",35,19,33.03641229292165,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.5, 'e': 0.1394903689501593}",25,12,27.335662495224394,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.5, 'e': 0.1386382122377357}",20,13,-28.839745544110464,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
539,False,"{'a': 0.5, 'e': 0.13779295311715697}",20,8,19.242229011998482,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.5, 'e': 0.13695454993100434}",20,13,-9.840390601796075,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
541,False,"{'a': 0.5, 'e': 0.1361229610148561}",20,10,17.575142786255363,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.5, 'e': 0.13529814470291984}",25,13,20.091514953018997,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
